TIME_CODE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
2016-01-01 19:41:00,0.187000,77.383000,13.754000,46.959000,2.583000,0.076000,40.388000,0.575000,52.680000,9.946000
2016-01-01 19:42:00,0.188000,77.387000,13.759000,46.959000,2.583000,0.065000,40.388000,0.575000,52.680000,9.946000
2016-01-01 19:43:00,0.188000,77.387000,13.759000,46.954000,2.583000,0.056000,40.445000,0.580000,52.640000,9.929000
2016-01-01 19:44:00,0.188000,77.387000,13.759000,46.955000,2.583000,0.064000,40.488000,0.584000,52.614000,9.918000
2016-01-01 19:45:00,0.188000,77.398000,13.766000,46.959000,2.583000,0.066000,40.492000,0.584000,52.614000,9.918000
2016-01-01 19:46:00,0.188000,77.406000,13.771000,46.959000,2.583000,0.062000,40.492000,0.584000,52.614000,9.918000
2016-01-01 19:47:00,0.188000,77.406000,13.771000,46.959000,2.583000,0.061000,40.480000,0.584000,52.608000,9.924000
2016-01-01 19:48:00,0.188000,77.406000,13.771000,46.965000,2.583000,0.058000,40.473000,0.584000,52.604000,9.928000
2016-01-01 19:49:00,0.187000,77.367000,13.776000,46.963000,2.583000,0.053000,40.473000,0.584000,52.604000,9.928000
2016-01-01 19:50:00,0.187000,77.340000,13.779000,46.959000,2.583000,0.054000,40.473000,0.584000,52.604000,9.928000
2016-01-01 19:51:00,0.187000,77.340000,13.779000,46.959000,2.583000,0.055000,40.433000,0.584000,52.621000,9.944000
2016-01-01 19:52:00,0.187000,77.340000,13.779000,46.959000,2.583000,0.066000,40.407000,0.584000,52.633000,9.956000
2016-01-01 19:53:00,0.189000,77.352000,13.786000,46.959000,2.583000,0.060000,40.407000,0.584000,52.633000,9.956000
2016-01-01 19:54:00,0.191000,77.365000,13.790000,46.959000,2.583000,0.059000,40.407000,0.584000,52.633000,9.956000
2016-01-01 19:55:00,0.191000,77.368000,13.790000,46.959000,2.583000,0.058000,40.396000,0.584000,52.638000,9.961000
2016-01-01 19:56:00,0.191000,77.368000,13.790000,46.959000,2.583000,0.052000,40.388000,0.584000,52.642000,9.965000
2016-01-01 19:57:00,0.189000,77.357000,13.797000,46.959000,2.583000,0.056000,40.383000,0.584000,52.642000,9.960000
2016-01-01 19:58:00,0.188000,77.355000,13.802000,46.959000,2.583000,0.056000,40.379000,0.584000,52.642000,9.956000
2016-01-01 19:59:00,0.188000,77.353000,13.802000,46.959000,2.583000,0.055000,40.418000,0.584000,52.620000,9.956000
2016-01-01 20:00:00,0.188000,77.350000,13.802000,46.959000,2.583000,0.077000,40.445000,0.584000,52.610000,9.956000
2016-01-01 20:01:00,0.188000,77.316000,13.803000,46.959000,2.583000,0.079000,40.445000,0.584000,52.608000,9.956000
2016-01-01 20:02:00,0.187000,77.293000,13.805000,46.959000,2.583000,0.067000,40.445000,0.584000,52.604000,9.956000
2016-01-01 20:03:00,0.187000,77.293000,13.805000,46.959000,2.583000,0.055000,40.445000,0.584000,52.610000,9.956000
2016-01-01 20:04:00,0.187000,77.293000,13.805000,46.959000,2.583000,0.048000,40.366000,0.584000,52.653000,9.978000
2016-01-01 20:05:00,0.187000,77.293000,13.805000,46.959000,2.583000,0.048000,40.313000,0.584000,52.680000,9.993000
2016-01-01 20:06:00,0.186000,77.305000,13.813000,46.954000,2.583000,0.048000,40.313000,0.584000,52.680000,9.993000
2016-01-01 20:07:00,0.185000,77.312000,13.819000,46.955000,2.583000,0.050000,40.313000,0.584000,52.680000,9.993000
2016-01-01 20:08:00,0.185000,77.312000,13.819000,46.959000,2.583000,0.049000,40.279000,0.584000,52.674000,10.005000
2016-01-01 20:09:00,0.185000,77.312000,13.819000,46.959000,2.583000,0.063000,40.256000,0.584000,52.670000,10.012000
2016-01-01 20:10:00,0.186000,77.301000,13.822000,46.959000,2.583000,0.067000,40.256000,0.584000,52.670000,10.012000
2016-01-01 20:11:00,0.186000,77.293000,13.824000,46.959000,2.583000,0.064000,40.256000,0.584000,52.670000,10.012000
2016-01-01 20:12:00,0.186000,77.293000,13.824000,46.959000,2.583000,0.072000,40.341000,0.584000,52.608000,10.001000
2016-01-01 20:13:00,0.186000,77.293000,13.824000,46.959000,2.583000,0.075000,40.398000,0.584000,52.567000,9.993000
2016-01-01 20:14:00,0.186000,77.305000,13.824000,46.959000,2.583000,0.084000,40.398000,0.584000,52.567000,9.993000
2016-01-01 20:15:00,0.186000,77.312000,13.824000,46.959000,2.583000,0.070000,40.398000,0.584000,52.567000,9.993000
2016-01-01 20:16:00,0.186000,77.312000,13.824000,46.959000,2.583000,0.075000,40.273000,0.584000,52.640000,10.022000
2016-01-01 20:17:00,0.187000,77.312000,13.824000,46.959000,2.583000,0.064000,40.190000,0.584000,52.689000,10.041000
2016-01-01 20:18:00,0.187000,77.312000,13.823000,46.959000,2.583000,0.051000,40.190000,0.584000,52.689000,10.041000
2016-01-01 20:19:00,0.188000,77.312000,13.821000,46.959000,2.583000,0.066000,40.190000,0.584000,52.689000,10.041000
2016-01-01 20:20:00,0.188000,77.312000,13.821000,46.959000,2.583000,0.113000,40.219000,0.584000,52.678000,10.041000
2016-01-01 20:21:00,0.188000,77.312000,13.821000,46.959000,2.583000,0.130000,40.237000,0.584000,52.670000,10.041000
2016-01-01 20:22:00,0.187000,77.306000,13.820000,46.959000,2.583000,0.108000,40.237000,0.584000,52.670000,10.041000
2016-01-01 20:23:00,0.186000,77.308000,13.819000,46.959000,2.583000,0.117000,40.237000,0.584000,52.670000,10.046000
2016-01-01 20:24:00,0.186000,77.312000,13.819000,46.959000,2.583000,0.106000,40.243000,0.584000,52.636000,10.050000
2016-01-01 20:25:00,0.186000,77.306000,13.819000,46.959000,2.583000,0.075000,40.247000,0.584000,52.614000,10.050000
2016-01-01 20:26:00,0.186000,77.280000,13.815000,46.959000,2.583000,0.079000,40.247000,0.584000,52.614000,10.050000
2016-01-01 20:27:00,0.186000,77.265000,13.813000,46.959000,2.583000,0.067000,40.247000,0.584000,52.614000,10.050000
2016-01-01 20:28:00,0.186000,77.265000,13.813000,46.959000,2.583000,0.062000,40.264000,0.584000,52.597000,10.056000
2016-01-01 20:29:00,0.186000,77.265000,13.813000,46.959000,2.583000,0.080000,40.275000,0.584000,52.586000,10.059000
2016-01-01 20:30:00,0.188000,77.288000,13.816000,46.959000,2.583000,0.079000,40.275000,0.584000,52.586000,10.059000
2016-01-01 20:31:00,0.190000,77.303000,13.819000,46.959000,2.583000,0.062000,40.275000,0.584000,52.586000,10.059000
2016-01-01 20:32:00,0.190000,77.303000,13.819000,46.959000,2.583000,0.054000,40.202000,0.584000,52.625000,10.088000
2016-01-01 20:33:00,0.190000,77.303000,13.819000,46.954000,2.583000,0.050000,40.153000,0.584000,52.652000,10.106000
2016-01-01 20:34:00,0.188000,77.303000,13.820000,46.955000,2.583000,0.048000,40.153000,0.584000,52.652000,10.106000
2016-01-01 20:35:00,0.186000,77.303000,13.821000,46.959000,2.583000,0.048000,40.153000,0.584000,52.652000,10.106000
2016-01-01 20:36:00,0.186000,77.303000,13.821000,46.959000,2.583000,0.058000,40.141000,0.584000,52.629000,10.106000
2016-01-01 20:37:00,0.186000,77.303000,13.821000,46.959000,2.583000,0.065000,40.134000,0.584000,52.614000,10.106000
2016-01-01 20:38:00,0.186000,77.303000,13.820000,46.959000,2.583000,0.065000,40.134000,0.584000,52.614000,10.106000
2016-01-01 20:39:00,0.187000,77.303000,13.819000,46.954000,2.583000,0.074000,40.134000,0.584000,52.614000,10.106000
2016-01-01 20:40:00,0.187000,77.303000,13.820000,46.955000,2.583000,0.064000,40.134000,0.590000,52.591000,10.112000
2016-01-01 20:41:00,0.187000,77.303000,13.821000,46.959000,2.583000,0.084000,40.134000,0.588000,52.576000,10.116000
2016-01-01 20:42:00,0.187000,77.274000,13.820000,46.959000,2.583000,0.103000,40.134000,0.584000,52.576000,10.116000
2016-01-01 20:43:00,0.187000,77.256000,13.819000,46.959000,2.583000,0.076000,40.134000,0.584000,52.576000,10.116000
2016-01-01 20:44:00,0.187000,77.256000,13.819000,46.959000,2.583000,0.059000,40.156000,0.584000,52.582000,10.105000
2016-01-01 20:45:00,0.187000,77.261000,13.819000,46.959000,2.583000,0.059000,40.172000,0.584000,52.586000,10.097000
2016-01-01 20:46:00,0.187000,77.259000,13.817000,46.959000,2.583000,0.054000,40.172000,0.584000,52.586000,10.097000
2016-01-01 20:47:00,0.187000,77.256000,13.816000,46.959000,2.583000,0.058000,40.172000,0.584000,52.586000,10.097000
2016-01-01 20:48:00,0.187000,77.256000,13.816000,46.959000,2.583000,0.064000,40.222000,0.584000,52.535000,10.097000
2016-01-01 20:49:00,0.187000,77.261000,13.816000,46.959000,2.583000,0.087000,40.256000,0.584000,52.501000,10.097000
2016-01-01 20:50:00,0.187000,77.271000,13.814000,46.959000,2.583000,0.109000,40.256000,0.584000,52.501000,10.097000
2016-01-01 20:51:00,0.187000,77.274000,13.815000,46.959000,2.583000,0.108000,40.256000,0.584000,52.501000,10.097000
2016-01-01 20:52:00,0.187000,77.274000,13.816000,46.959000,2.583000,0.113000,40.200000,0.584000,52.546000,10.103000
2016-01-01 20:53:00,0.187000,77.274000,13.816000,46.959000,2.583000,0.092000,40.156000,0.584000,52.576000,10.106000
2016-01-01 20:54:00,0.186000,77.274000,13.809000,46.959000,2.583000,0.063000,40.158000,0.584000,52.576000,10.106000
2016-01-01 20:55:00,0.185000,77.274000,13.805000,46.959000,2.583000,0.104000,40.156000,0.584000,52.576000,10.106000
2016-01-01 20:56:00,0.185000,77.274000,13.805000,46.959000,2.583000,0.134000,40.243000,0.584000,52.514000,10.101000
2016-01-01 20:57:00,0.185000,77.274000,13.805000,46.959000,2.583000,0.096000,40.303000,0.584000,52.473000,10.097000
2016-01-01 20:58:00,0.186000,77.274000,13.806000,46.959000,2.583000,0.093000,40.303000,0.584000,52.473000,10.097000
2016-01-01 20:59:00,0.186000,77.274000,13.807000,46.959000,2.583000,0.075000,40.303000,0.584000,52.473000,10.097000
2016-01-01 21:00:00,0.186000,77.274000,13.807000,46.959000,2.583000,0.086000,40.320000,0.590000,52.467000,10.080000
2016-01-01 21:01:00,0.186000,77.274000,13.807000,46.959000,2.583000,0.087000,40.332000,0.588000,52.458000,10.069000
2016-01-01 21:02:00,0.188000,77.269000,13.806000,46.959000,2.583000,0.062000,40.332000,0.584000,52.454000,10.069000
2016-01-01 21:03:00,0.190000,77.265000,13.805000,46.959000,2.583000,0.052000,40.332000,0.584000,52.454000,10.069000
2016-01-01 21:04:00,0.190000,77.265000,13.806000,46.959000,2.583000,0.051000,40.332000,0.584000,52.454000,10.069000
2016-01-01 21:05:00,0.190000,77.265000,13.806000,46.959000,2.583000,0.051000,40.377000,0.584000,52.437000,10.057000
2016-01-01 21:06:00,0.190000,77.265000,13.805000,46.959000,2.583000,0.053000,40.407000,0.584000,52.426000,10.044000
2016-01-01 21:07:00,0.190000,77.276000,13.808000,46.959000,2.583000,0.050000,40.407000,0.584000,52.426000,10.041000
2016-01-01 21:08:00,0.190000,77.278000,13.810000,46.959000,2.583000,0.048000,40.407000,0.584000,52.426000,10.041000
2016-01-01 21:09:00,0.189000,77.280000,13.810000,46.959000,2.583000,0.048000,40.345000,0.584000,52.437000,10.063000
2016-01-01 21:10:00,0.189000,77.278000,13.810000,46.959000,2.583000,0.050000,40.303000,0.584000,52.444000,10.078000
2016-01-01 21:11:00,0.188000,77.252000,13.810000,46.959000,2.583000,0.051000,40.303000,0.584000,52.444000,10.078000
2016-01-01 21:12:00,0.187000,77.237000,13.812000,46.959000,2.583000,0.049000,40.303000,0.584000,52.444000,10.078000
2016-01-01 21:13:00,0.187000,77.237000,13.813000,46.959000,2.583000,0.048000,40.332000,0.584000,52.433000,10.067000
2016-01-01 21:14:00,0.187000,77.237000,13.811000,46.959000,2.583000,0.048000,40.351000,0.590000,52.426000,10.059000
2016-01-01 21:15:00,0.187000,77.259000,13.819000,46.959000,2.583000,0.048000,40.351000,0.588000,52.426000,10.059000
2016-01-01 21:16:00,0.187000,77.274000,13.824000,46.959000,2.583000,0.048000,40.351000,0.584000,52.426000,10.059000
2016-01-01 21:17:00,0.187000,77.274000,13.824000,46.959000,2.583000,0.048000,40.384000,0.584000,52.431000,10.048000
2016-01-01 21:18:00,0.187000,77.274000,13.824000,46.959000,2.583000,0.062000,40.407000,0.584000,52.435000,10.041000
2016-01-01 21:19:00,0.187000,77.218000,13.821000,46.959000,2.583000,0.062000,40.407000,0.584000,52.435000,10.041000
2016-01-01 21:20:00,0.187000,77.180000,13.819000,46.959000,2.583000,0.057000,40.407000,0.584000,52.435000,10.041000
2016-01-01 21:21:00,0.187000,77.180000,13.819000,46.959000,2.583000,0.058000,40.339000,0.584000,52.458000,10.057000
2016-01-01 21:22:00,0.187000,77.180000,13.819000,46.959000,2.583000,0.054000,40.294000,0.590000,52.473000,10.069000
2016-01-01 21:23:00,0.189000,77.214000,13.824000,46.959000,2.583000,0.049000,40.294000,0.593000,52.467000,10.069000
2016-01-01 21:24:00,0.189000,77.242000,13.827000,46.959000,2.583000,0.050000,40.294000,0.588000,52.469000,10.069000
2016-01-01 21:25:00,0.189000,77.246000,13.827000,46.959000,2.583000,0.051000,40.311000,0.584000,52.461000,10.063000
2016-01-01 21:26:00,0.189000,77.241000,13.827000,46.959000,2.583000,0.049000,40.328000,0.584000,52.454000,10.059000
2016-01-01 21:27:00,0.190000,77.203000,13.830000,46.959000,2.583000,0.051000,40.326000,0.584000,52.459000,10.059000
2016-01-01 21:28:00,0.190000,77.180000,13.833000,46.959000,2.583000,0.052000,40.322000,0.584000,52.458000,10.059000
2016-01-01 21:29:00,0.190000,77.180000,13.833000,46.959000,2.583000,0.051000,40.362000,0.584000,52.431000,10.048000
2016-01-01 21:30:00,0.190000,77.180000,13.833000,46.959000,2.583000,0.056000,40.388000,0.584000,52.416000,10.041000
2016-01-01 21:31:00,0.190000,77.214000,13.836000,46.959000,2.583000,0.054000,40.388000,0.584000,52.416000,10.041000
2016-01-01 21:32:00,0.190000,77.231000,13.838000,46.959000,2.583000,0.054000,40.388000,0.584000,52.416000,10.041000
2016-01-01 21:33:00,0.190000,77.227000,13.838000,46.959000,2.583000,0.057000,40.399000,0.584000,52.399000,10.041000
2016-01-01 21:34:00,0.190000,77.227000,13.838000,46.959000,2.583000,0.077000,40.407000,0.584000,52.388000,10.041000
2016-01-01 21:35:00,0.188000,77.227000,13.840000,46.959000,2.583000,0.065000,40.407000,0.584000,52.388000,10.041000
2016-01-01 21:36:00,0.186000,77.222000,13.841000,46.959000,2.583000,0.051000,40.407000,0.584000,52.388000,10.041000
2016-01-01 21:37:00,0.186000,77.218000,13.841000,46.959000,2.583000,0.054000,40.430000,0.584000,52.377000,10.035000
2016-01-01 21:38:00,0.186000,77.218000,13.841000,46.959000,2.583000,0.059000,40.445000,0.584000,52.369000,10.025000
2016-01-01 21:39:00,0.187000,77.207000,13.845000,46.959000,2.583000,0.079000,40.445000,0.584000,52.369000,10.022000
2016-01-01 21:40:00,0.187000,77.199000,13.847000,46.959000,2.583000,0.067000,40.445000,0.584000,52.369000,10.027000
2016-01-01 21:41:00,0.187000,77.199000,13.847000,46.959000,2.583000,0.054000,40.399000,0.584000,52.420000,10.031000
2016-01-01 21:42:00,0.187000,77.199000,13.847000,46.959000,2.583000,0.053000,40.369000,0.584000,52.454000,10.031000
2016-01-01 21:43:00,0.189000,77.171000,13.855000,46.959000,2.583000,0.090000,40.369000,0.584000,52.454000,10.031000
2016-01-01 21:44:00,0.190000,77.152000,13.861000,46.959000,2.583000,0.102000,40.369000,0.584000,52.454000,10.031000
2016-01-01 21:45:00,0.190000,77.152000,13.861000,46.959000,2.583000,0.095000,40.386000,0.584000,52.437000,10.031000
2016-01-01 21:46:00,0.190000,77.152000,13.861000,46.959000,2.583000,0.067000,40.398000,0.584000,52.426000,10.031000
2016-01-01 21:47:00,0.189000,77.135000,13.869000,46.959000,2.583000,0.050000,40.398000,0.584000,52.426000,10.031000
2016-01-01 21:48:00,0.187000,77.118000,13.875000,46.959000,2.583000,0.076000,40.398000,0.584000,52.426000,10.031000
2016-01-01 21:49:00,0.187000,77.120000,13.875000,46.959000,2.583000,0.093000,40.262000,0.584000,52.499000,10.071000
2016-01-01 21:50:00,0.187000,77.124000,13.875000,46.959000,2.583000,0.107000,40.172000,0.584000,52.548000,10.097000
2016-01-01 21:51:00,0.187000,77.124000,13.875000,46.959000,2.583000,0.111000,40.172000,0.584000,52.548000,10.097000
2016-01-01 21:52:00,0.187000,77.124000,13.875000,46.959000,2.583000,0.074000,40.172000,0.584000,52.548000,10.097000
2016-01-01 21:53:00,0.187000,77.124000,13.875000,46.959000,2.583000,0.051000,40.166000,0.590000,52.514000,10.103000
2016-01-01 21:54:00,0.187000,77.124000,13.875000,46.959000,2.583000,0.053000,40.162000,0.593000,52.491000,10.106000
2016-01-01 21:55:00,0.187000,77.118000,13.883000,46.959000,2.583000,0.052000,40.162000,0.593000,52.491000,10.106000
2016-01-01 21:56:00,0.187000,77.115000,13.887000,46.959000,2.583000,0.051000,40.162000,0.588000,52.491000,10.106000
2016-01-01 21:57:00,0.187000,77.115000,13.886000,46.959000,2.583000,0.053000,40.202000,0.584000,52.486000,10.090000
2016-01-01 21:58:00,0.187000,77.115000,13.886000,46.959000,2.583000,0.052000,40.228000,0.584000,52.482000,10.078000
2016-01-01 21:59:00,0.189000,77.109000,13.886000,46.959000,2.583000,0.049000,40.222000,0.584000,52.482000,10.078000
2016-01-01 22:00:00,0.191000,77.105000,13.886000,46.959000,2.583000,0.048000,40.224000,0.584000,52.482000,10.078000
2016-01-01 22:01:00,0.191000,77.105000,13.886000,46.959000,2.583000,0.053000,40.194000,0.584000,52.493000,10.095000
2016-01-01 22:02:00,0.191000,77.105000,13.886000,46.959000,2.583000,0.067000,40.172000,0.590000,52.501000,10.106000
2016-01-01 22:03:00,0.189000,77.111000,13.890000,46.959000,2.583000,0.075000,40.172000,0.593000,52.501000,10.106000
2016-01-01 22:04:00,0.188000,77.115000,13.892000,46.959000,2.583000,0.063000,40.172000,0.593000,52.501000,10.106000
2016-01-01 22:05:00,0.188000,77.109000,13.892000,46.959000,2.583000,0.052000,40.172000,0.588000,52.501000,10.106000
2016-01-01 22:06:00,0.188000,77.105000,13.892000,46.959000,2.583000,0.071000,40.138000,0.584000,52.512000,10.112000
2016-01-01 22:07:00,0.188000,77.105000,13.892000,46.959000,2.583000,0.078000,40.115000,0.584000,52.525000,10.116000
2016-01-01 22:08:00,0.188000,77.088000,13.892000,46.959000,2.583000,0.062000,40.115000,0.584000,52.523000,10.116000
2016-01-01 22:09:00,0.188000,77.077000,13.892000,46.959000,2.583000,0.061000,40.115000,0.590000,52.525000,10.116000
2016-01-01 22:10:00,0.188000,77.077000,13.890000,46.959000,2.583000,0.067000,40.109000,0.588000,52.529000,10.122000
2016-01-01 22:11:00,0.188000,77.077000,13.891000,46.959000,2.583000,0.071000,40.106000,0.584000,52.529000,10.125000
2016-01-01 22:12:00,0.190000,77.060000,13.899000,46.959000,2.583000,0.067000,40.106000,0.584000,52.529000,10.125000
2016-01-01 22:13:00,0.191000,77.049000,13.903000,46.959000,2.583000,0.067000,40.106000,0.584000,52.529000,10.125000
2016-01-01 22:14:00,0.191000,77.049000,13.903000,46.959000,2.583000,0.061000,40.060000,0.590000,52.540000,10.137000
2016-01-01 22:15:00,0.191000,77.049000,13.903000,46.959000,2.583000,0.059000,40.030000,0.593000,52.548000,10.144000
2016-01-01 22:16:00,0.191000,77.026000,13.907000,46.959000,2.583000,0.055000,40.030000,0.593000,52.548000,10.144000
2016-01-01 22:17:00,0.191000,77.011000,13.909000,46.959000,2.583000,0.066000,40.030000,0.593000,52.548000,10.144000
2016-01-01 22:18:00,0.190000,77.011000,13.909000,46.965000,2.583000,0.063000,40.036000,0.593000,52.542000,10.150000
2016-01-01 22:19:00,0.190000,77.011000,13.909000,46.963000,2.583000,0.062000,40.040000,0.593000,52.539000,10.154000
2016-01-01 22:20:00,0.190000,77.039000,13.921000,46.959000,2.583000,0.064000,40.040000,0.593000,52.539000,10.154000
2016-01-01 22:21:00,0.190000,77.053000,13.929000,46.959000,2.583000,0.071000,40.040000,0.593000,52.539000,10.154000
2016-01-01 22:22:00,0.190000,77.049000,13.929000,46.959000,2.583000,0.078000,40.057000,0.593000,52.516000,10.148000
2016-01-01 22:23:00,0.190000,77.049000,13.927000,46.959000,2.583000,0.071000,40.068000,0.593000,52.501000,10.144000
2016-01-01 22:24:00,0.190000,77.026000,13.933000,46.959000,2.583000,0.065000,40.068000,0.593000,52.501000,10.144000
2016-01-01 22:25:00,0.190000,77.011000,13.937000,46.959000,2.583000,0.070000,40.068000,0.593000,52.501000,10.144000
2016-01-01 22:26:00,0.190000,77.011000,13.937000,46.959000,2.583000,0.072000,40.057000,0.593000,52.507000,10.161000
2016-01-01 22:27:00,0.190000,77.017000,13.939000,46.959000,2.583000,0.076000,40.049000,0.593000,52.510000,10.172000
2016-01-01 22:28:00,0.189000,77.015000,13.938000,46.959000,2.583000,0.076000,40.049000,0.593000,52.510000,10.172000
2016-01-01 22:29:00,0.188000,77.011000,13.935000,46.959000,2.583000,0.079000,40.049000,0.593000,52.510000,10.172000
2016-01-01 22:30:00,0.188000,77.011000,13.936000,46.959000,2.583000,0.072000,40.128000,0.593000,52.442000,10.155000
2016-01-01 22:31:00,0.188000,77.011000,13.937000,46.959000,2.583000,0.067000,40.181000,0.593000,52.397000,10.144000
2016-01-01 22:32:00,0.189000,77.028000,13.935000,46.959000,2.583000,0.076000,40.175000,0.593000,52.397000,10.144000
2016-01-01 22:33:00,0.190000,77.039000,13.936000,46.959000,2.583000,0.082000,40.177000,0.593000,52.397000,10.144000
2016-01-01 22:34:00,0.190000,77.039000,13.935000,46.959000,2.583000,0.074000,40.141000,0.593000,52.420000,10.144000
2016-01-01 22:35:00,0.190000,77.039000,13.934000,46.959000,2.583000,0.076000,40.115000,0.593000,52.435000,10.144000
2016-01-01 22:36:00,0.189000,77.045000,13.931000,46.959000,2.583000,0.074000,40.115000,0.593000,52.435000,10.144000
2016-01-01 22:37:00,0.188000,77.049000,13.929000,46.959000,2.583000,0.070000,40.115000,0.593000,52.435000,10.144000
2016-01-01 22:38:00,0.188000,77.049000,13.929000,46.959000,2.583000,0.061000,40.126000,0.593000,52.441000,10.144000
2016-01-01 22:39:00,0.188000,77.049000,13.929000,46.959000,2.583000,0.050000,40.134000,0.593000,52.444000,10.144000
2016-01-01 22:40:00,0.190000,77.032000,13.918000,46.959000,2.583000,0.048000,40.134000,0.593000,52.444000,10.144000
2016-01-01 22:41:00,0.191000,77.021000,13.912000,46.959000,2.583000,0.048000,40.134000,0.593000,52.444000,10.144000
2016-01-01 22:42:00,0.191000,77.021000,13.912000,46.959000,2.583000,0.048000,40.179000,0.593000,52.405000,10.138000
2016-01-01 22:43:00,0.191000,77.021000,13.912000,46.959000,2.583000,0.048000,40.209000,0.593000,52.378000,10.135000
2016-01-01 22:44:00,0.190000,77.043000,13.907000,46.959000,2.583000,0.048000,40.209000,0.593000,52.378000,10.135000
2016-01-01 22:45:00,0.190000,77.058000,13.903000,46.959000,2.583000,0.048000,40.209000,0.593000,52.378000,10.135000
2016-01-01 22:46:00,0.190000,77.064000,13.903000,46.959000,2.583000,0.048000,40.164000,0.593000,52.441000,10.135000
2016-01-01 22:47:00,0.190000,77.062000,13.903000,46.959000,2.583000,0.050000,40.134000,0.593000,52.482000,10.135000
2016-01-01 22:48:00,0.190000,77.081000,13.898000,46.959000,2.583000,0.058000,40.134000,0.593000,52.482000,10.135000
2016-01-01 22:49:00,0.189000,77.096000,13.895000,46.959000,2.583000,0.062000,40.134000,0.593000,52.482000,10.135000
2016-01-01 22:50:00,0.189000,77.096000,13.895000,46.959000,2.583000,0.057000,40.111000,0.593000,52.482000,10.140000
2016-01-01 22:51:00,0.189000,77.096000,13.895000,46.959000,2.583000,0.050000,40.096000,0.593000,52.488000,10.144000
2016-01-01 22:52:00,0.189000,77.113000,13.890000,46.959000,2.583000,0.050000,40.096000,0.593000,52.486000,10.144000
2016-01-01 22:53:00,0.189000,77.124000,13.886000,46.959000,2.583000,0.049000,40.096000,0.593000,52.488000,10.144000
2016-01-01 22:54:00,0.189000,77.130000,13.886000,46.959000,2.583000,0.048000,40.096000,0.588000,52.480000,10.150000
2016-01-01 22:55:00,0.189000,77.133000,13.886000,46.959000,2.583000,0.048000,40.096000,0.590000,52.473000,10.154000
2016-01-01 22:56:00,0.189000,77.133000,13.883000,46.959000,2.583000,0.046000,40.096000,0.588000,52.473000,10.154000
2016-01-01 22:57:00,0.189000,77.133000,13.881000,46.959000,2.583000,0.047000,40.096000,0.590000,52.473000,10.154000
2016-01-01 22:58:00,0.189000,77.133000,13.881000,46.959000,2.583000,0.048000,40.062000,0.593000,52.518000,10.154000
2016-01-01 22:59:00,0.189000,77.133000,13.881000,46.959000,2.583000,0.048000,40.040000,0.593000,52.548000,10.154000
2016-01-01 23:00:00,0.189000,77.150000,13.876000,46.959000,2.583000,0.048000,40.040000,0.593000,52.548000,10.154000
2016-01-01 23:01:00,0.189000,77.162000,13.872000,46.959000,2.583000,0.048000,40.040000,0.593000,52.548000,10.154000
2016-01-01 23:02:00,0.189000,77.162000,13.872000,46.954000,2.583000,0.048000,40.017000,0.593000,52.542000,10.165000
2016-01-01 23:03:00,0.189000,77.162000,13.872000,46.955000,2.583000,0.048000,40.002000,0.593000,52.539000,10.172000
2016-01-01 23:04:00,0.192000,77.173000,13.864000,46.959000,2.583000,0.048000,40.002000,0.593000,52.539000,10.172000
2016-01-01 23:05:00,0.194000,77.180000,13.858000,46.959000,2.583000,0.048000,40.002000,0.593000,52.539000,10.172000
2016-01-01 23:06:00,0.194000,77.180000,13.858000,46.959000,2.583000,0.057000,40.002000,0.593000,52.539000,10.172000
2016-01-01 23:07:00,0.194000,77.180000,13.858000,46.959000,2.583000,0.064000,40.053000,0.593000,52.533000,10.161000
2016-01-01 23:08:00,0.194000,77.180000,13.858000,46.959000,2.583000,0.055000,40.087000,0.593000,52.529000,10.154000
2016-01-01 23:09:00,0.191000,77.175000,13.853000,46.959000,2.583000,0.048000,40.087000,0.593000,52.529000,10.154000
2016-01-01 23:10:00,0.189000,77.171000,13.850000,46.959000,2.583000,0.048000,40.087000,0.593000,52.529000,10.154000
2016-01-01 23:11:00,0.189000,77.171000,13.850000,46.959000,2.583000,0.048000,40.059000,0.593000,52.546000,10.154000
2016-01-01 23:12:00,0.189000,77.171000,13.850000,46.959000,2.583000,0.050000,40.040000,0.593000,52.557000,10.154000
2016-01-01 23:13:00,0.189000,77.199000,13.843000,46.959000,2.583000,0.051000,40.040000,0.593000,52.557000,10.154000
2016-01-01 23:14:00,0.189000,77.218000,13.838000,46.959000,2.583000,0.058000,40.040000,0.593000,52.557000,10.148000
2016-01-01 23:15:00,0.189000,77.218000,13.838000,46.959000,2.583000,0.059000,40.192000,0.593000,52.473000,10.105000
2016-01-01 23:16:00,0.189000,77.218000,13.838000,46.959000,2.583000,0.053000,40.288000,0.593000,52.416000,10.078000
2016-01-01 23:17:00,0.189000,77.258000,13.832000,46.959000,2.583000,0.049000,40.285000,0.593000,52.416000,10.084000
2016-01-01 23:18:00,0.189000,77.284000,13.825000,46.959000,2.583000,0.048000,40.290000,0.593000,52.416000,10.088000
2016-01-01 23:19:00,0.189000,77.284000,13.826000,46.959000,2.583000,0.048000,40.305000,0.593000,52.433000,10.076000
2016-01-01 23:20:00,0.188000,77.284000,13.825000,46.959000,2.583000,0.048000,40.313000,0.593000,52.450000,10.069000
2016-01-01 23:21:00,0.188000,77.284000,13.817000,46.959000,2.583000,0.048000,40.313000,0.593000,52.448000,10.069000
